id,mssv,listening,reading,total,mamh,ghichu
313,7F3C1FFBXPvAibaEXe/t7ClCI88v7k1tcLaQ7rIn,,,24.0,AVSC,
314,3C342700XPvAibaEXe9wQ8rkPICemKUxomFBsH4h,,,24.0,AVSC,
317,E349E629XPvAibaEXe9W7fV/x7qyQJOXRx1biw3z,,,24.0,AVSC,
318,AE2F1B61XPvAibaEXe9BgVwdGgzpac6mspMdyLgK,,,24.0,AVSC,
319,3F25B9A6XPvAibaEXe8091B3Eu2czAQtJnpSywMM,,,24.0,AVSC,
320,208F2296XPvAibaEXe8dBqMaN7rGhjoJkVGvb02U,,,24.0,AVSC,
321,DF564083XPvAibaEXe9ASX2YKqk5AaV4qY6WcSHA,,,24.0,AVSC,
322,38FF2E95XPvAibaEXe8NrxrmA741ryUXhWKlA2pD,,,24.0,AVSC,
323,B38BA4B5XPvAibaEXe+SI2uhC5CMEd8s9edkykxQ,,,24.0,AVSC,
324,DFB4F658XPvAibaEXe/A1zCqCr2ya8wbpVb94p4t,,,24.0,AVSC,
325,3424926CXPvAibaEXe/odi52as1TQ+I//dK7a24K,,,24.0,AVSC,
326,35DA89B4XPvAibaEXe/pS44gx8Fm9tOJ1EFCqalV,,,24.0,AVSC,
327,CAD81BE8XPvAibaEXe9A3Yjgh4iPfvMtO3lWOIXX,,,24.0,AVSC,
328,53ED17C2XPvAibaEXe9n6M+kQhqu8muR98dJl0ve,,,25.0,AVSC,
329,89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O,,,25.0,AVSC,
331,FC9BFC2CXPvAibaEXe8VnqU11737Hty9eG6AiTWr,,,25.0,AVSC,
332,715030C0XPvAibaEXe/7jtQOMcuJ+31csSiny4MA,,,25.0,AVSC,
333,29545CC9XPvAibaEXe9hweWHK/GxsGmSbmxJ4PJR,,,25.0,AVSC,
334,769C1CEAXPvAibaEXe9DMENNf4iGcnhsoCSJh96j,,,25.0,AVSC,
335,AD8485D9XPvAibaEXe+M8JaUhbJyeQZp08EAdkvu,,,25.0,AVSC,
336,E02A6A52XPvAibaEXe/cEeFLbzGe/hwNl8VDkNKQ,,,25.0,AVSC,
337,896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw,,,25.0,AVSC,
338,08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9,,,25.0,AVSC,
339,0BFF8631XPvAibaEXe/JhqMYLzzrR3zo13sUE5xw,,,25.0,AVSC,
340,F4DB1E20XPvAibaEXe/A+LHGtXv8vwqN9/NsLjkK,,,25.0,AVSC,
341,8EA62CACXPvAibaEXe/rR9uJzGOYEp5iErX1dcP7,,,25.0,AVSC,
342,591013DCXPvAibaEXe/cEeFLbzGe/gkWD3xIWG3s,,,25.0,AVSC,
343,BA807AC9XPvAibaEXe/A1zCqCr2ya1Ex/bXF1ZFT,,,25.0,AVSC,
344,2D377495XPvAibaEXe8jiYzwktGScjnmJFOjiHsk,,,25.0,AVSC,
345,DDBD0AC6XPvAibaEXe/9ugxkUZcLfP+4REaiz1m9,,,25.0,AVSC,
346,048D7432XPvAibaEXe/JRR+qhRXMm+5z8ZDG9qI1,,,25.0,AVSC,
347,D6A21559XPvAibaEXe9F2tx/ToPx3LiesgheIR+R,,,25.0,AVSC,
348,DA324490XPvAibaEXe9G2n4phUxISKrqsRoHVin+,,,25.0,AVSC,
349,1E75DB6EXPvAibaEXe+oAybUv81bbgPXBPqd7H9h,,,25.0,AVSC,
350,15D167DAXPvAibaEXe+OhmjSj4XEzSQLCI3erBDu,,,25.0,AVSC,
351,E3B61324XPvAibaEXe+E43ovk5Cnp3VN23jDQPXu,,,25.0,AVSC,
352,3788C7A4XPvAibaEXe/81GDNmtxKsfT2ovFuIAkG,,,25.0,AVSC,
353,A6C20BC5XPvAibaEXe/t7ClCI88v7hJMKVISSTxm,,,25.0,AVSC,
354,8D2D9740XPvAibaEXe/v5x/h23myCVTdxpmMdnBD,,,25.0,AVSC,
355,96004411XPvAibaEXe+EYzJPHISY8z7YIqH9o1kz,,,25.0,AVSC,
356,2FB225E9XPvAibaEXe9TpEyDfKIVddZlwf0BRIcL,,,25.0,AVSC,
357,46CFE17AXPvAibaEXe8091B3Eu2czJ8WXBZgS4UA,,,25.0,AVSC,
358,C8C86771XPvAibaEXe+Y0lGmaTa/AGT+Gva5fk/x,,,25.0,AVSC,
359,51E91E7DXPvAibaEXe9EUO2qxCH07Qy82TKTSEjA,,,25.0,AVSC,
360,ACA0950BXPvAibaEXe/PpYImsUfHqD6eG7DgXV3+,,,25.0,AVSC,
361,572B42BCXPvAibaEXe+SI2uhC5CMETdWxVWfkdf2,,,25.0,AVSC,
362,6F0E40D6XPvAibaEXe9zGba8fcKEKK41KcdVIyBy,,,25.0,AVSC,
363,C0CA4964XPvAibaEXe+Y2Dmraxe1iXZJvq0Bdzle,,,25.0,AVSC,
364,71279AEDXPvAibaEXe86sbeN0/YCTci+47cxm1GJ,,,25.0,AVSC,
365,48AB0267XPvAibaEXe8UGNMJasZG8EzhKtHwzjmt,,,26.0,EN001,
366,06140A8AXPvAibaEXe8CSUzma4ok0tGsDiSFrgHT,,,26.0,EN001,
367,2F8C3E91XPvAibaEXe/A1zCqCr2yazozWy9A0iWv,,,26.0,EN001,
368,254D76E5XPvAibaEXe+dJypLAXKUX4m0QotDDZIM,,,26.0,EN001,
369,FD955A59XPvAibaEXe/hadw09FE3WvkGclxc9HUR,,,26.0,EN001,
370,008C7E44XPvAibaEXe80NXGyYVtTlnHRV1DTnuqi,,,26.0,EN001,
371,80655820XPvAibaEXe8lzySxhHiT0asFjWSgCSuX,,,26.0,EN001,
372,6FB8C971XPvAibaEXe8zjuWfAVBr9Syz83phZPbU,,,26.0,EN001,
373,2B06BF01XPvAibaEXe99yNsueYx+sRv+V7PK3gss,,,26.0,EN001,
374,6F9BED37XPvAibaEXe9a9WHB728zIB4h7e7yTZjQ,,,26.0,EN001,
375,A0E31B91XPvAibaEXe9IFJLLU9DVVaKpbxrx9JEi,,,26.0,EN001,
376,35E827FFXPvAibaEXe8Pno0mP3gNIkepSKFzPRJ1,,,26.0,EN001,
377,A830FA6EXPvAibaEXe/9ugxkUZcLfOCCe0d2Y2i+,,,26.0,EN001,
378,7561F2B2XPvAibaEXe8091B3Eu2czI9jZus/7S2I,,,26.0,EN001,
379,3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD,,,26.0,EN001,
380,CC2D217FXPvAibaEXe/cEeFLbzGe/s5QKClAH5xl,,,26.0,EN001,
381,5B8D44C7XPvAibaEXe+3sZoWnetaj5PDXb16ueWC,,,26.0,EN001,
382,3B2B011FXPvAibaEXe++bDwPCni17swH4hP8dV9V,,,26.0,EN001,
383,CB378E96XPvAibaEXe+LbmSTUWVMuFn39+N+FPvU,,,26.0,EN001,
384,1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX,,,26.0,EN001,
385,B9165618XPvAibaEXe8qBtIUs9INCyaApQAyDOj2,,,26.0,EN001,
386,38F28A91XPvAibaEXe+EYzJPHISY8+p5lYWf9h1M,,,26.0,EN001,
387,87A34A6AXPvAibaEXe8FGyuwtFnKnDyhYSSVBiY/,,,26.0,EN001,
388,1B589EDAXPvAibaEXe/acEOI5E1mat8kYIAq4StW,,,26.0,EN001,
389,7CA51573XPvAibaEXe/Z2D1Qs9UWoMKK8xVT1fDX,,,26.0,EN001,
390,75D30582XPvAibaEXe+M8JaUhbJyeVdIGNt+P1Ll,,,26.0,EN001,
391,95D34586XPvAibaEXe8X/UxhAbbOG9WPEDe/Kq4t,,,26.0,EN001,
392,BF42A05AXPvAibaEXe8091B3Eu2czDunKN0Ha49R,,,26.0,EN001,
393,0406981FXPvAibaEXe+M8JaUhbJyecydVJn03CsO,,,26.0,EN001,
394,12A164C7XPvAibaEXe9eYPx3anXXhP21P/VRYCGB,,,26.0,EN001,
395,BBF7B61BXPvAibaEXe+tKwu+Ol4th6hUZRqaHgpG,,,26.0,EN001,
396,7DBFEDECXPvAibaEXe86sbeN0/YCTZqShrWtk4hd,,,26.0,EN001,
397,C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW,,,27.0,EN001,
398,0DA45914XPvAibaEXe9JJ0DEqozv6AYSzxyBJMSH,,,27.0,EN001,
399,F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF,,,27.0,EN001,
400,4A20070CXPvAibaEXe8TCemjJxtx9Pza59Xs6Z3Q,,,27.0,EN001,
401,19DA16E9XPvAibaEXe/A1zCqCr2ya2xpPNEJUl5g,,,27.0,EN001,
402,E2F55BB9XPvAibaEXe+F5/cNCOrl8eIceRCDyK4Q,,,27.0,EN001,
403,DBA6C8F4XPvAibaEXe8SnnwrtS3HXOHAT71PZDzl,,,27.0,EN001,
404,C1EADB83XPvAibaEXe8SnnwrtS3HXHEJbccj0138,,,27.0,EN001,
405,3101BB70XPvAibaEXe80NXGyYVtTlvIHGKX6+4B0,,,27.0,EN001,
406,E134A5BEXPvAibaEXe8K9VKm2afHLaJxHi92R/zU,,,27.0,EN001,
407,49F409B6XPvAibaEXe8ciyLBP/QlawsI8kjipkoh,,,27.0,EN001,
408,67D7036DXPvAibaEXe+zrGHfAUSFabjrbPTYEo23,,,27.0,EN001,
409,5D9E8C8BXPvAibaEXe8eJZh5OyStbODj1Tnxwu0B,,,27.0,EN001,
410,6EFF4890XPvAibaEXe/JhqMYLzzrR8JLMcEApchi,,,27.0,EN001,
411,20D7E56CXPvAibaEXe/waquVAMA8TuGBUB8n1U9w,,,27.0,EN001,
412,5B43BFC8XPvAibaEXe/9ugxkUZcLfFd6KWqUBYnv,,,27.0,EN001,
413,13A871D1XPvAibaEXe92Mw4ZEAxz0xYHHlwVWH2m,,,27.0,EN001,
414,B5A5645EXPvAibaEXe95t7IdlkoVf/AQqVZIBtH0,,,27.0,EN001,
415,3F7EE327XPvAibaEXe8FGyuwtFnKnA3zwdulIpUk,,,27.0,EN001,
416,C85FB68EXPvAibaEXe8qBtIUs9INC/7IxCWzbm9A,,,27.0,EN001,
417,A92BF9A0XPvAibaEXe+r7f7XCVFwZv7HAv2D+pa4,,,27.0,EN001,
418,344BD86EXPvAibaEXe90ZzX2oanjjg/JQe7r0lf5,,,27.0,EN001,
419,4813A23DXPvAibaEXe/waquVAMA8TuWB0ajB6F8a,,,27.0,EN001,
420,DC88F693XPvAibaEXe/Z2D1Qs9UWoCNG/k5FncYF,,,27.0,EN001,
421,D14BACDEXPvAibaEXe8CSUzma4ok0s7kddgc18YO,,,27.0,EN001,
422,513CB68EXPvAibaEXe9BgVwdGgzpaS0cp9yc6F5r,,,27.0,EN001,
423,F0291E22XPvAibaEXe8o0Tnwwz3u31MPoj5STmqZ,,,27.0,EN001,
424,2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,,,27.0,EN001,
425,3828C83AXPvAibaEXe+D5C9Re7EGLWuj0Stjr3Bt,,,27.0,EN001,
426,D4BC6C5FXPvAibaEXe/81GDNmtxKsf5uAQitOS6/,,,27.0,EN001,
427,9960EA0AXPvAibaEXe/odi52as1TQ3YsfForj10r,,,27.0,EN001,
428,DA9E8D2BXPvAibaEXe/WTR5UGsYutJskjpyKElCC,,,27.0,EN001,
429,47D66D66XPvAibaEXe/v5x/h23myCXRl5UcnnMUv,,,27.0,EN001,
430,8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h,,,27.0,EN001,
431,452D43E9XPvAibaEXe8qBtIUs9INC7/L+jylxzMv,,,28.0,EN001,
432,0E31BA26XPvAibaEXe/jA2MATe6eKnEqbe1SUl7t,,,28.0,EN001,
433,BAACDE17XPvAibaEXe9eYPx3anXXhGNACGngumwr,,,28.0,EN001,
434,FED40161XPvAibaEXe/HQN1XeSL1BMtMCujx8fTx,,,28.0,EN001,
435,F1AACB01XPvAibaEXe8M37suqoe4Cbsh5M0kmj9t,,,28.0,EN001,
436,20D5A706XPvAibaEXe99yNsueYx+sS7cA4Tr2w8n,,,28.0,EN001,
437,74BDC2C0XPvAibaEXe+r7f7XCVFwZpJLOv4SjWsq,,,28.0,EN001,
438,4555C74CXPvAibaEXe8UBGVVSBKSkjQKdKZAX7FE,,,28.0,EN001,
439,780AE105XPvAibaEXe9G2n4phUxISNxxiOclZidR,,,28.0,EN001,
440,C02CD79DXPvAibaEXe88L+jeN4TPm6P/mnOmPlrO,,,28.0,EN001,
441,1A0E0558XPvAibaEXe9xkK/YA3rY8FFX85Uop5YB,,,28.0,EN001,
442,E0AE8B8AXPvAibaEXe+7P4TS0/ikVRSgiKM58KE9,,,28.0,EN001,
443,011201F7XPvAibaEXe+OhmjSj4XEzZe7iRZlaaxm,,,28.0,EN001,
444,FA79293AXPvAibaEXe+M8JaUhbJyebnpurn6a1ak,,,28.0,EN001,
445,2424463BXPvAibaEXe++bDwPCni17gL2gGvZqovE,,,28.0,EN001,
446,AD8724BEXPvAibaEXe/A+LHGtXv8v9pt/RNTPNuD,,,28.0,EN001,
447,9C31DE00XPvAibaEXe86jqvsmOoL9hEq1ka1r7+d,,,28.0,EN001,
448,AE5A100FXPvAibaEXe8bN4Cpfw33orFmHfji9eH2,,,28.0,EN001,
449,DE497535XPvAibaEXe+IfVguXAeAtVEyF1rA9Vvu,,,28.0,EN001,
450,EAE7D3DEXPvAibaEXe8G+DN2/i3prxc19egjVMaF,,,28.0,EN001,
451,4E6F6B53XPvAibaEXe/YiexZYoq8nzCPwcgxhSoR,,,28.0,EN001,
452,F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV,,,28.0,EN001,
453,AAB06320XPvAibaEXe9G2n4phUxISOOxbxEpyUmx,,,28.0,EN001,
454,AB7317E2XPvAibaEXe9x7FcJ6vxIP4BR1XiauvBI,,,28.0,EN001,
455,26545F1DXPvAibaEXe/PpYImsUfHqNG0bhfPaet8,,,28.0,EN001,
456,5E9E3248XPvAibaEXe/uPR0E3TEtQvSl7hOQ6ZDz,,,28.0,EN001,
457,775A7663XPvAibaEXe/Ojw5gA+9jXogmutvfW/hV,,,28.0,EN001,
458,49D52C5CXPvAibaEXe+XQbEHiLBIRWH5rU7IHL2f,,,28.0,EN001,
459,3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP,,,28.0,EN001,
460,F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq,,,28.0,EN001,
461,B14FD079XPvAibaEXe9TpEyDfKIVdfzFkY8LDe3z,,,28.0,EN001,
462,94D74F41XPvAibaEXe86sbeN0/YCTcr3p20VvmtV,,,28.0,EN001,
463,FF63D402XPvAibaEXe8ciyLBP/Qla+oH6rjlG1Kv,,,29.0,EN001,
464,152920E2XPvAibaEXe8SRUt3BATKgareMyi/MAyS,,,29.0,EN001,
465,3526D59AXPvAibaEXe9GqQkS1wvjIRxFTurXY4N0,,,29.0,EN001,
466,608FE5CBXPvAibaEXe+E43ovk5CnpwmA3I5AD7zg,,,29.0,EN001,
467,F073E236XPvAibaEXe/7VXm0xgXldHR4zGalFEDr,,,29.0,EN001,
468,28BA21D6XPvAibaEXe90ZzX2oanjjs5FxU3lHZPx,,,29.0,EN001,
469,ED1CB4E9XPvAibaEXe/RnFf25EKRr8vq/Fq6FmJh,,,29.0,EN001,
470,DC7421E3XPvAibaEXe99yNsueYx+sReTY2489sLU,,,29.0,EN001,
471,D798FB1BXPvAibaEXe92CdOgj+Qa/RF6cGtj1Bzl,,,29.0,EN001,
472,43D5F13BXPvAibaEXe+JF4o+SEKcGJ+PtNJ2F/he,,,29.0,EN001,
473,DDCA386AXPvAibaEXe/rR9uJzGOYEkLJqwhWmF0K,,,29.0,EN001,
474,460FE95AXPvAibaEXe8pd25OrRS+bcsLaTm3oBVu,,,29.0,EN001,
475,39B20F4DXPvAibaEXe9gcLLHJLBBnc8cdqv19Ylu,,,29.0,EN001,
476,A6F6F2DFXPvAibaEXe8091B3Eu2czK6H6DuEBpnB,,,29.0,EN001,
477,8F5FEF7AXPvAibaEXe/WTR5UGsYutKVkihRPCmsN,,,29.0,EN001,
478,9F091A73XPvAibaEXe92Mw4ZEAxz05lYh0FqHUwV,,,29.0,EN001,
479,92B18E79XPvAibaEXe8srCIvWdWtB5milciC3Vvx,,,29.0,EN001,
480,CDC705C7XPvAibaEXe+6DwsvcvouVRtexNbBIUn0,,,29.0,EN001,
481,CFAD9912XPvAibaEXe+GHNK19bpqC27N8KsncB+D,,,29.0,EN001,
482,3547A27CXPvAibaEXe/JRR+qhRXMm5LPIyI46Mn9,,,29.0,EN001,
483,2A0595D9XPvAibaEXe/YiexZYoq8n+O9NW7PU1Ee,,,29.0,EN001,
484,C663E314XPvAibaEXe/HQN1XeSL1BKv/LohqQ+0J,,,29.0,EN001,
485,A2367341XPvAibaEXe92CdOgj+Qa/Tg3EV7CxWaE,,,29.0,EN001,
486,BE810866XPvAibaEXe8VnqU11737HlpMuDrtkNYU,,,29.0,EN001,
487,7A89E59EXPvAibaEXe8dBqMaN7rGhplqkQZA+eP0,,,29.0,EN001,
488,F8593AF8XPvAibaEXe/S4a8qPv8Nb6L1AGYTWzOM,,,29.0,EN001,
489,CEE70FFFXPvAibaEXe/S4a8qPv8Nb+hR48MoOd17,,,29.0,EN001,
490,F961E698XPvAibaEXe8CSUzma4ok0tkvxLG9WFFB,,,29.0,EN001,
491,1194BAEAXPvAibaEXe+dMotnUFI9LRKIJzojIPSk,,,29.0,EN001,
492,CDCD9E29XPvAibaEXe+Y0lGmaTa/AKoACQFkIPOh,,,29.0,EN001,
493,69DD2363XPvAibaEXe/PpYImsUfHqKbr7uKLVm3D,,,29.0,EN001,
494,41E95C45XPvAibaEXe88L+jeN4TPm4VR5HvH4X8t,,,29.0,EN001,
495,CED41935XPvAibaEXe/PXWJbNZLssLs+IURzkmib,,,29.0,EN001,
496,6B669A59XPvAibaEXe/A+LHGtXv8vzXEqU+iIA1m,,,29.0,EN001,
497,A1C2794FXPvAibaEXe/HQN1XeSL1BLvkOiDIGFdf,,,30.0,EN001,
498,D6B1D021XPvAibaEXe8pd25OrRS+bXqdz8jUTEuf,,,30.0,EN001,
499,82CDD006XPvAibaEXe9WGATIMl02LLfwAtGJNJ7j,,,30.0,EN001,
500,BA45B4ADXPvAibaEXe92Jin2iMtHCpfdO6SqQlLh,,,30.0,EN001,
501,1666439CXPvAibaEXe+3sZoWnetaj3GtIZaMXKq8,,,30.0,EN001,
502,2C093564XPvAibaEXe8pd25OrRS+bSnBwyRMfwuw,,,30.0,EN001,
503,542FD613XPvAibaEXe+cv7qSCYkQet+8WVAW0Q4F,,,30.0,EN001,
504,3593E659XPvAibaEXe9DMENNf4iGco/PRxwHxdTN,,,30.0,EN001,
505,A1F6495AXPvAibaEXe9W7fV/x7qyQD/09DyAgQ2q,,,30.0,EN001,
506,175D0D17XPvAibaEXe8ciyLBP/Qlax7d4y3MnqT9,,,30.0,EN001,
507,E85D6042XPvAibaEXe+F5/cNCOrl8b/YMEsp2Kyo,,,30.0,EN001,
508,78E27A2CXPvAibaEXe/BLy1WUS+NVnG+plk9jS4D,,,30.0,EN001,
509,DF7B8119XPvAibaEXe8TCemjJxtx9JubcbXfwQ4Z,,,30.0,EN001,
510,AC6E759CXPvAibaEXe87qJpUsO6V7bDv5ZWTAeVE,,,30.0,EN001,
511,A57FE5C5XPvAibaEXe/rR9uJzGOYEia+h3ehxKfK,,,30.0,EN001,
512,1A66501FXPvAibaEXe8o0Tnwwz3u3+4YUN/zv9aq,,,30.0,EN001,
513,1D01DD31XPvAibaEXe/SouBySQ9Ujxows2aZuoGm,,,30.0,EN001,
514,18D53A17XPvAibaEXe/7VXm0xgXldKrj4VJp0HeL,,,30.0,EN001,
515,C922E427XPvAibaEXe8X/UxhAbbOG1VSHOvQrWYR,,,30.0,EN001,
516,492D6329XPvAibaEXe9W7fV/x7qyQAFcfHiTupyX,,,30.0,EN001,
517,0D638D19XPvAibaEXe/JhqMYLzzrRxowiJob8Ur4,,,30.0,EN001,
518,ADF5D656XPvAibaEXe9mDsFtgVHJ/tAsCsrxrm09,,,30.0,EN001,
519,DC14503EXPvAibaEXe/PpYImsUfHqHsNvr8F6r45,,,30.0,EN001,
520,D99A9DE5XPvAibaEXe8UGNMJasZG8JEbdfJ7sGlX,,,30.0,EN001,
521,BA4E4FF3XPvAibaEXe/PXWJbNZLssGHuklm+SW0s,,,30.0,EN001,
522,CEE762EFXPvAibaEXe8enouoh243g/fOCF4VnEys,,,30.0,EN001,
523,3106CF09XPvAibaEXe+/MvKIb2VAVTx3QQbJG8H6,,,30.0,EN001,
524,F2278788XPvAibaEXe/Z2D1Qs9UWoGyTMjg2MYbM,,,31.0,EN001,
525,8898BAE9XPvAibaEXe/RnFf25EKRr5bknGVZlkvp,,,31.0,EN001,
526,DC510789XPvAibaEXe+GHNK19bpqC6fiDr/IfEBw,,,31.0,EN001,
527,BA4389B9XPvAibaEXe9G2n4phUxISP3mMhEky7PW,,,31.0,EN001,
528,92865BACXPvAibaEXe8bN4Cpfw33op1x4yhxVlFn,,,31.0,EN001,
529,FAC2CB19XPvAibaEXe9hweWHK/GxsCZwqeiCNyRF,,,31.0,EN001,
530,EE7B46F2XPvAibaEXe+7P4TS0/ikVUK469OKcPDA,,,31.0,EN001,
531,41362D85XPvAibaEXe/5n/8z7IorIvRYyEwNDI0h,,,31.0,EN001,
532,0DBCCDABXPvAibaEXe8FGyuwtFnKnMb43/h/1bI3,,,31.0,EN001,
533,718339B6XPvAibaEXe+wVOsoF63SsD/Zf8LQl2bf,,,31.0,EN001,
534,56626D79XPvAibaEXe+D5C9Re7EGLcLpN9AoumiF,,,31.0,EN001,
535,79792F25XPvAibaEXe+OhmjSj4XEzSgsSrHu3R1g,,,31.0,EN001,
536,FE7F2D22XPvAibaEXe8Ve7JqRML75bM6gg4vxboN,,,31.0,EN001,
537,D7947438XPvAibaEXe9XrYsEpevBo8LLnPXfgpYn,,,31.0,EN001,
538,DB6E52F3XPvAibaEXe/ns/wSuHF6kEQ5whrQp5Q+,,,31.0,EN001,
539,A08707C4XPvAibaEXe+r7f7XCVFwZs29W4FZcCkZ,,,31.0,EN001,
540,3129ED21XPvAibaEXe+Y2Dmraxe1iUz2qYKUheXA,,,31.0,EN001,
541,569D92E9XPvAibaEXe8o0Tnwwz3u3zG4FHGcygyM,,,31.0,EN001,
542,2A42D119XPvAibaEXe9wxm0WjsXoKurN8WqpVtfd,,,31.0,EN001,
543,BEA9EB6BXPvAibaEXe/uPR0E3TEtQs+3alDs0Y8t,,,31.0,EN001,
544,FBE9AA5AXPvAibaEXe87qJpUsO6V7cleB72s2edm,,,31.0,EN001,
545,8E862257XPvAibaEXe86sbeN0/YCTScV+FsBuwvo,,,31.0,EN001,
546,75534BB3XPvAibaEXe+7uLWSh9XvQhdGvv+xdaHC,,,31.0,EN001,
547,917F1C39XPvAibaEXe9n6M+kQhqu8nyDX+6of8Dn,,,31.0,EN001,
548,87A1FCAFXPvAibaEXe8OLQLlidG6/2sMV923FD85,,,31.0,EN001,
549,CBD27872XPvAibaEXe8CSUzma4ok0kKMv1G2Nyav,,,31.0,EN001,
550,1B4A9018XPvAibaEXe8M37suqoe4CRmaSzfkpkBs,,,31.0,EN001,
551,14475A56XPvAibaEXe9S6E9ioiUfBOgN9jbGjj20,,,32.0,EN001,
552,CF6241C1XPvAibaEXe/waquVAMA8Too/KBELswxp,,,32.0,EN001,
553,43B597A5XPvAibaEXe+wVOsoF63SsKaicQJB9UVL,,,32.0,EN001,
554,61465A87XPvAibaEXe/BLy1WUS+NVo66untTPac6,,,32.0,EN001,
555,AEB28933XPvAibaEXe86jqvsmOoL9iHMp/2aXaxQ,,,32.0,EN001,
556,4F4FA085XPvAibaEXe8lzySxhHiT0QWlfALc1aFD,,,32.0,EN001,
557,3377A01FXPvAibaEXe/eRksRS1wGeHjP086Rff2B,,,32.0,EN001,
558,9E07C94FXPvAibaEXe8zjuWfAVBr9dkwL6dLCwH6,,,32.0,EN001,
559,2343DF1FXPvAibaEXe8ciyLBP/Qla1OaKIO6iEdd,,,32.0,EN001,
560,816B09EDXPvAibaEXe/9ugxkUZcLfCsP2F+g822+,,,32.0,EN001,
561,E73359BCXPvAibaEXe/WTR5UGsYutB0cajzId3E+,,,32.0,EN001,
562,AAFC96E5XPvAibaEXe+oAybUv81bbvkHQLGnwRNe,,,32.0,EN001,
563,AF9C2664XPvAibaEXe+r7f7XCVFwZp6oIbSBlnEp,,,32.0,EN001,
564,CC8CADBFXPvAibaEXe+uS3hCcqF/s+N2FiM/JFFl,,,32.0,EN001,
565,7FCFB3B1XPvAibaEXe92Jin2iMtHCo1x47Wpnc7g,,,32.0,EN001,
566,E8506363XPvAibaEXe+r7f7XCVFwZn9B2GY65sNU,,,32.0,EN001,
567,1AA01459XPvAibaEXe8qBtIUs9INCxnbbJBzZt2h,,,32.0,EN001,
568,C86E80EAXPvAibaEXe8JRliMuqssCD34i2qCrEtf,,,32.0,EN001,
569,55C4950AXPvAibaEXe9CJmVsz9P34pEFprlIxi9u,,,32.0,EN001,
570,679190A6XPvAibaEXe9EUO2qxCH07YiAKT41f4A5,,,32.0,EN001,
571,A65F6EE9XPvAibaEXe8iGDMJikW1wtXs5cFlWsGb,,,32.0,EN001,
572,DFA8CE4DXPvAibaEXe8bN4Cpfw33oo5TuX9/fKZH,,,32.0,EN001,
573,972819C7XPvAibaEXe9wQ8rkPICemPv3jFt4txx0,,,32.0,EN001,
574,9DFEA32FXPvAibaEXe8CSUzma4ok0uk+L6PqhSdN,,,32.0,EN001,
575,38BAF724XPvAibaEXe+tKwu+Ol4th1HU9BFJl0mW,,,32.0,EN001,
576,34BF2B7BXPvAibaEXe/Ojw5gA+9jXodFlsd3lSfU,,,32.0,EN001,
577,2287431DXPvAibaEXe+u8DuxWGTFfGdDaMK+NRUh,,,32.0,EN001,
578,D441A573XPvAibaEXe8iGDMJikW1woah6+4Xu8Ve,,,32.0,EN001,
579,D15AF9D2XPvAibaEXe/agc6/owW5CCEx4CPDleFb,,,32.0,EN001,
580,D7159A63XPvAibaEXe/A1zCqCr2ya6HguW98vplu,,,32.0,EN001,
581,F3E9A687XPvAibaEXe+oAybUv81bboSZ5HfNu9SA,,,32.0,EN001,
582,0B2AAC0EXPvAibaEXe9CJmVsz9P34qS8MDP5qhfn,,,32.0,EN001,
583,3E7D7414XPvAibaEXe9GqQkS1wvjIQ+HucXy+oQw,,,33.0,EN001,
584,BF133E95XPvAibaEXe/A1zCqCr2ya952CG/NAmcT,,,33.0,EN001,
585,6C014AFEXPvAibaEXe/JhqMYLzzrR7PXSTLh//YT,,,33.0,EN001,
586,A5DEFA28XPvAibaEXe9kJ+qYUUrp6+diYIQXKhPn,,,33.0,EN001,
587,38FEDC84XPvAibaEXe9n6M+kQhqu8viyMaH0fvSb,,,33.0,EN001,
588,8102A180XPvAibaEXe9ASX2YKqk5AdNqCDkyFwYx,,,33.0,EN001,
589,7187D170XPvAibaEXe9xkK/YA3rY8BBJ0g/oZIh3,,,33.0,EN001,
590,635D1273XPvAibaEXe9xkK/YA3rY8IFU/6Bc4lh9,,,33.0,EN001,
591,BF848739XPvAibaEXe/Ojw5gA+9jXod27QdpRMZl,,,33.0,EN001,
592,1DEE69E1XPvAibaEXe9KS65t7Tb/qF4l0Okq3G2t,,,33.0,EN001,
593,2ED165A9XPvAibaEXe/eRksRS1wGeJQzNqtERAKg,,,33.0,EN001,
594,1E43797CXPvAibaEXe/81GDNmtxKsQIri7NYICsC,,,33.0,EN001,
595,FB28C53FXPvAibaEXe+6DwsvcvouVUqQbATMhLMU,,,33.0,EN001,
596,AB68F073XPvAibaEXe8zjuWfAVBr9bNXLQe3EvcD,,,33.0,EN001,
