id,mssv,tinhtrang,lydo,hocky,namhoc,soqd,ngayqd
7779,282CA119XPvAibaEXe9dKITjhF3qTS8bWsVwuMgW,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7780,9B210894XPvAibaEXe+F+2tZHEiFCc7vGNPOcaMU,2.0,Bị cảnh cáo vì : \n-ĐTB học kỳ 1 < 3\n-Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7781,8C577AD6XPvAibaEXe9tSnfLfDeWas/1N+smW3yD,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7782,2B578231XPvAibaEXe9RV3kg6cpLDAmMozUvJMwR,2.0,Bị Cảnh cáo vì ĐTB 2 học kỳ liên tiếp < 4,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7783,52E76E98XPvAibaEXe8n6FFpptVzUpY7oTtzD05E,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7784,BF5375EAXPvAibaEXe/U5lSbganJ86BcVphMeLKF,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7785,331B663EXPvAibaEXe/iIkJq57vD78gHuwyfkHXY,2.0,Bị cảnh cáo vì : \n-ĐTB học kỳ 1 < 3\n-Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7786,B5E277F2XPvAibaEXe9KG2OR8ZVK3qpRq27Fino0,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7787,4D09D127XPvAibaEXe8pr9LKErUcFS4Ybav4Fa0F,2.0,Bị cảnh cáo vì : \n-ĐTB học kỳ 1 < 3\n-Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7788,737325ADXPvAibaEXe/F8UIBT+N0T7zT5670DhFt,2.0,Bị Cảnh cáo vì ĐTB 2 học kỳ liên tiếp < 4,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7789,50E7822BXPvAibaEXe9mjVtuyMJi9IgOx79K0ulF,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7790,2FCE0D1DXPvAibaEXe+4XPPXlKRz0GVlqKh+FNRG,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7791,97DB8803XPvAibaEXe9d+rE/yvWoKGk9ziLro4mY,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7793,8832C80AXPvAibaEXe/d4nFnIhFaQo6EcQarAmuH,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7794,8391C626XPvAibaEXe+GHNK19bpqC3AYSdea67W7,2.0,Bị cảnh cáo vì : \n-ĐTB học kỳ 1 < 3\n-Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7795,E0AE8B8AXPvAibaEXe+7P4TS0/ikVRSgiKM58KE9,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7796,8AA98AD2XPvAibaEXe8M37suqoe4CZpSLxtWE9xX,2.0,Bị Cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7797,E5E0D43FXPvAibaEXe8/3iNqySORb3L2iR3l7H2W,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7798,2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7799,55B2C91AXPvAibaEXe/Bn5cQSu92WVyl6Ie3DRnz,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7800,B51C8C34XPvAibaEXe8k9aD0YXzUPvhc8ATcqnY3,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7801,62F3C56EXPvAibaEXe/JKySBFnJ8Il4SUE5mDkrL,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7802,A475A43CXPvAibaEXe9ajZoptpw4tdAUVze0De+y,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7803,F240CBEBXPvAibaEXe8oOckqmsrcbVdUPMSQ9Ifx,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7804,7A2F5ACEXPvAibaEXe9j81k8MH0oJwQphwe8hv+I,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7805,6E1EC6E3XPvAibaEXe+xw+0gOjOR0ArvNOutmoXN,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7806,5D6C330DXPvAibaEXe+TZKE2gC8nUmrwpmA+pQ4c,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7807,90B4C053XPvAibaEXe/iIkJq57vD74VQ3BU9fHva,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7808,B8EA658FXPvAibaEXe9/83vYrk4yZrZ+ECciUu+P,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7809,77C65AB4XPvAibaEXe9KWpGOh3zHl17ZUy0XehSC,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7810,0DD35B47XPvAibaEXe80b1fr0fH/JjIAGw7YBF/0,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7811,01345052XPvAibaEXe80b1fr0fH/Ju3gQ/HxLb96,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7812,9743CABEXPvAibaEXe+YGniCiyMp05YZWgXuIwj3,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7813,6FB8C971XPvAibaEXe8zjuWfAVBr9Syz83phZPbU,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7814,01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7816,31AEBC04XPvAibaEXe/Twrxaq444c84ycz8+FZaI,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7817,FD4D1450XPvAibaEXe9tSnfLfDeWahoReSoxlXzp,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7818,0CB28A62XPvAibaEXe9iov3KWPg5dXVdPwAs/xVs,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7819,61B6BDB1XPvAibaEXe81w9eVvyp+l9cB1MMQE68y,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7820,07CD6433XPvAibaEXe+02ryNj/uIXwtqN+gWpm6M,2.0,Bị cảnh cáo vì đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7821,E63FE147XPvAibaEXe+Ld9vP5I9+1rq+VNNuff9r,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7822,DE1C24A0XPvAibaEXe8WD3qnVG2b/ZHfx1Sm89m4,2.0,Bị cảnh cáo vì đóng học phí trể,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7823,CD84523EXPvAibaEXe+LLvbxzunmJA9YRcwSMo7A,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7824,D251E033XPvAibaEXe9Bx5CZuIA9z46xIO31XDcH,2.0,BTH được Hội đồng xem xét hạ mức,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7825,A77E224EXPvAibaEXe+UuZ4QW1XoS1chJcsxDmhF,2.0,Bị cảnh cáo vì đóng học phí trể,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7826,FB31658FXPvAibaEXe+UuZ4QW1XoSw1Ns1gnsK23,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7827,43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,2.0,Bị cảnh cáo vì ĐTB 2 học kỳ liên tiếp < 4,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7828,ABDAB051XPvAibaEXe/NExuU8f5CH1sRSHiGsZKi,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7829,80DC25ADXPvAibaEXe9DjwUQ+Cta8TJ0gcpyEAkF,2.0,Bị cảnh cáo vì đóng học phí trể,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7830,E0CEA108XPvAibaEXe9RV3kg6cpLDM1Mw2kBBKZ6,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7831,8DEEE6B7XPvAibaEXe+k2gCw0RZzlarFlldGczmw,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7832,BDA2EB38XPvAibaEXe/F8UIBT+N0TzBmtk+02ZmL,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7833,A5C940ADXPvAibaEXe+02ryNj/uIX/NT9yCUjwYV,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7834,4432AC56XPvAibaEXe8+PBTAPRlCY/YWfV4cMIQy,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7835,F707C0D7XPvAibaEXe9mjVtuyMJi9AmWmVBUgD3Y,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7836,58866649XPvAibaEXe+p5WOBbWD0M1lT7kmWf5su,2.0,Bị cảnh cáo vì ĐTB 2 học kỳ liên tiếp < 4,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7837,9C5C5C15XPvAibaEXe+D5C9Re7EGLSun3d4ZgXa/,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7838,1C5409B8XPvAibaEXe+/1KYXP+fweAeOyBmRMHFS,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7839,A70F6ECCXPvAibaEXe+4hxKfaQWuhGFMu3PMgcNG,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7840,7320A91EXPvAibaEXe/eCkq6I30ZSh+h6g9bgGSf,2.0,Bị cảnh cáo vì:\n- ĐTB học kỳ 1 < 3\n- Đóng học phí trễ,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7841,D0905D53XPvAibaEXe+3zE134gecv79iY/Cbvuyx,2.0,Bị cảnh cáo vì đóng học phí trể,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7842,E8EF5FECXPvAibaEXe9npw4GElGYwc8Qu4fCRzoz,2.0,Bị cảnh cáo vì đóng học phí trể,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7843,76497F14XPvAibaEXe+p5WOBbWD0M4k8dUzy96oE,2.0,Bị cảnh cáo vì đóng học phí trể,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7844,843E09D5XPvAibaEXe+wVOsoF63SsA/SMCcbPHeo,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7845,0AD9733BXPvAibaEXe+E+n9mGyneJ18CbD4Pz+8Q,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7846,07426A2DXPvAibaEXe/WIUWn3FBMGFtUuJbL3l6V,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7847,BEBEDF03XPvAibaEXe+zCbAzes7YigFiR0ZZgIut,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7848,8FBA7352XPvAibaEXe+A+6mRsShfH2ZnaZAyp3oa,2.0,BTH được Hội đồng xem xét hạ mức,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7849,DF7B8119XPvAibaEXe8TCemjJxtx9JubcbXfwQ4Z,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7850,DA324490XPvAibaEXe9G2n4phUxISKrqsRoHVin+,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7851,01B52BE5XPvAibaEXe9eYPx3anXXhOEtGOeWYZrn,2.0,Bị cảnh cáo vì ĐTB học kỳ 1 < 3,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7859,667D7118XPvAibaEXe9fafwYRU+Npl+YtdtCh0Qt,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7860,C78857DAXPvAibaEXe+UuZ4QW1XoS0CuT9CeY9Z/,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7861,C1732776XPvAibaEXe+UuZ4QW1XoS0uZyqgzu4FR,5.0,BTH vì bị cảnh cáo lần thứ 3 liên tiếp,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7862,6D3C6B7CXPvAibaEXe+RaLErOlzghYXwH+RIzcAy,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7869,DEC271BCXPvAibaEXe8WD3qnVG2b/XsMiSHc1tc+,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7870,7E990C2EXPvAibaEXe9whL/t4cdMZaqMM5bdJCOS,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7871,65A8CE1EXPvAibaEXe+tg0ae8qw/gqDz/d+/K6ii,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7872,C79D845FXPvAibaEXe/Nok7qdNjJRlWbtI3YyrWF,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7873,655D3509XPvAibaEXe+TZKE2gC8nUp5zkp7yPfiy,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7874,1C404C8FXPvAibaEXe8p5yvHQtPES4PeCQw39/SX,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7875,937338DFXPvAibaEXe/3Z2K7mhA0JWd7iEcX0CfZ,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7876,18A5E53DXPvAibaEXe9iov3KWPg5dTXD7seK6lpt,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7882,4BF55C16XPvAibaEXe/PGAaNNWvbULYXtWNJnzcF,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7883,83B76C01XPvAibaEXe/lOccskaOiO2K46r7t4qnt,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7884,1FECA093XPvAibaEXe/Lh6v1XxTKJdFJi/K7qsBq,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7885,1030A271XPvAibaEXe/7sxkigC7f55u1TfrBVQkH,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7886,A37F289CXPvAibaEXe8HxoLOw72ZIDi64kXSZ6Q8,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7887,8746D01EXPvAibaEXe+RaLErOlzghYnCx5AxfxIs,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7888,FECDCA31XPvAibaEXe+Z64Gg7q108BovIj1tOSYM,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7895,3622E58BXPvAibaEXe9lF2o7VejWNjkH+xdoXpbr,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7896,459D95B4XPvAibaEXe917PYvJ9Jl7Wd9AnpKnbsp,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7897,737E06F3XPvAibaEXe/CiPILllTJf2tjCgIyEwFr,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7898,7CB9FC96XPvAibaEXe9WcTnuikKYKhWcw6m7Z4Ne,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7905,C57530A4XPvAibaEXe8hvnm4ihleLVTcBUD7ztLV,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7906,AC307607XPvAibaEXe9ysTifnGoMwZzfZWEvu8Ni,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7907,6E0ACD73XPvAibaEXe//3t8+us0X0ijshXvuG3TY,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7908,DA31FD78XPvAibaEXe+Xxbs4kvH/k/IUB/eqQOBB,5.0,Bị cảnh cáo 3 HK liên tiếp,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7909,F1894F08XPvAibaEXe9Z0fDyfUkzH5UDuAqYzBMT,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7910,48A69DB2XPvAibaEXe+E+n9mGyneJ5+96lOIRvoR,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7911,1FA0B083XPvAibaEXe/Q6C3BndaQUElY0cMhno+M,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7912,F5D9D9A8XPvAibaEXe/Q6C3BndaQUAH+OgLjwe4B,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7913,BD62FC46XPvAibaEXe8/V1eK05z04+aKU3v8kegp,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7914,E879B5C5XPvAibaEXe81w9eVvyp+l3AUrVct22D5,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7915,C8BC28CBXPvAibaEXe9cPs/fVpB+n2RoXOHL1V+L,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7916,B2F218B4XPvAibaEXe9NdAclo3+sV2jZYRE1jmLJ,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7917,2D7BD4CAXPvAibaEXe8BxOZlGHrYN1ehNV20wOUI,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7918,9D4DC194XPvAibaEXe+pZU+khqBqyqh7gIK4pjkc,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7919,66C7067DXPvAibaEXe8enouoh243g0BOY5+GdZI7,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7920,A59FF9A4XPvAibaEXe8YaJ+XvjGNazgGaiQc/wWw,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7921,590C5A22XPvAibaEXe/5SY0P9d9+eIFjN53F5Ry7,5.0,BTH vì bị cảnh cáo lần thứ 3 liên tiếp,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7922,37BF549BXPvAibaEXe8hLNatuVCg+VlP2SYvVtDS,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7923,371D7C02XPvAibaEXe9RBNO8knVPD6nhpMeb17yK,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7924,32FABA11XPvAibaEXe97yKczitj7gthc4kP4hx9k,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7925,C21A84A1XPvAibaEXe97yKczitj7gruQ8IiiA3cC,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7926,95921B9CXPvAibaEXe+SgbKufUiN7O+peCBJlP5n,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7927,CF658D42XPvAibaEXe+pZU+khqBqysfAnzLgHkk8,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7928,8CE77ECBXPvAibaEXe/d4nFnIhFaQqFH76bzFxpR,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7929,FFDFD671XPvAibaEXe8/3iNqySORb8gPuwsQ8fwa,5.0,BTH vì bị cảnh cáo lần thứ 3 liên tiếp,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7930,668068E2XPvAibaEXe/VTtmkh7JuOkFzkUL+030E,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7931,2086199EXPvAibaEXe9Qk6hDUWKQXYCENEFk6Wn/,5.0,BTH vì bị cảnh cáo lần thứ 3 liên tiếp,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7932,269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7933,0E1136EDXPvAibaEXe+cD2dfYrNOtz0bfYMeKKP6,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7934,0CBDEB0CXPvAibaEXe/rtk4wDmxi9/bnL79EBcG7,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7935,733BEA2FXPvAibaEXe+HeL85QGo03Sv+zDvcq1Yv,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7936,E697153AXPvAibaEXe9DjwUQ+Cta8Vb4Evb25CMD,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7937,40898878XPvAibaEXe/iIkJq57vD79yD2CJ3C3yZ,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7938,6321EB33XPvAibaEXe+fPSOag5leTXTsQe66TJtG,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7939,17416684XPvAibaEXe88L+jeN4TPm1DCv0jKW40C,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7940,61F9BD19XPvAibaEXe8ptkRJyotmH4ktpRPzmQsF,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7941,B66497FFXPvAibaEXe9cZqyTkM8+ATBkLr0/5MxN,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7942,82AC5317XPvAibaEXe+Qnco6wu+o6ND8GflRub4K,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7943,8D2F7D47XPvAibaEXe+k2gCw0RZzlW/9HI+mqCpV,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7944,966045E9XPvAibaEXe+fPSOag5leTV364e+7hhG8,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
7945,5A5FCFA8XPvAibaEXe+cD2dfYrNOt7wmlQMvy39o,5.0,BTH vì ĐTB Học kỳ 1 = 0,2.0,2016.0,189/QĐ-ĐHCNTT,2017-04-18
